sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,intro_jit
SX134,introspection,0,4,31,letter_01,false_font_03,irrelevant,object,left,object_10,1,0.963899670973393,0,1,offset,1000,0.552416419037513
SX134,introspection,0,4,32,letter_01,false_font_03,irrelevant,face,left,face_05,1.5,1.94132888345575,0.466,0.466,onset,1000,1.45071653815221
SX134,introspection,0,4,33,letter_01,false_font_03,irrelevant,face,center,face_10,0.5,0.836306768651399,0,0,onset,1000,0.923096509369586
SX134,introspection,0,4,34,letter_01,false_font_03,irrelevant,face,right,face_18,0.5,1.47575106750728,0.466,0.966,offset,1100,0.709429115674289
SX134,introspection,0,4,35,letter_01,false_font_03,non-target,false_font,left,false_font_01,1,0.892557013057751,0,1,offset,1000,1.10243617222935
SX134,introspection,0,4,36,letter_01,false_font_03,non-target,letter,center,letter_06,1.5,0.731937492953964,0.232,0.232,onset,1000,0.591966652939676
SX134,introspection,0,4,37,letter_01,false_font_03,irrelevant,face,right,face_17,1.5,0.911706149201836,0.232,1.732,offset,1100,1.2185295644782
SX134,introspection,0,4,38,letter_01,false_font_03,target,letter,right,letter_01,1,1.34806823981032,0.466,0.466,onset,1000,1.09747048339879
SX134,introspection,0,4,39,letter_01,false_font_03,non-target,letter,center,letter_14,1,1.08327166119042,0.466,1.466,offset,1100,0.648903567629543
SX134,introspection,0,4,40,letter_01,false_font_03,non-target,letter,right,letter_08,1,0.827476264735829,0.466,1.466,offset,1100,0.437683057323482
SX134,introspection,0,4,41,letter_01,false_font_03,irrelevant,face,right,face_16,0.5,1.6360516222642,0,0,onset,1100,0.393722045587833
SX134,introspection,0,5,1,face_08,object_11,non-target,face,left,face_16,1,1.72088083174183,0.232,1.232,offset,1000,0.445307745043209
SX134,introspection,0,5,2,face_08,object_11,irrelevant,letter,center,letter_12,0.5,0.922461150381267,0,0,onset,1100,0.298440106980291
SX134,introspection,0,5,3,face_08,object_11,non-target,object,right,object_09,1.5,0.924526441629585,0.232,0.232,onset,1100,0.417063167140086
SX134,introspection,0,5,4,face_08,object_11,target,face,center,face_08,1.5,1.08928067795182,0.232,1.732,offset,1100,1.35682634083475
SX134,introspection,0,5,5,face_08,object_11,non-target,object,center,object_10,1.5,0.844422101977605,0.232,1.732,offset,1000,0.225762496692364
SX134,introspection,0,5,6,face_08,object_11,irrelevant,false_font,right,false_font_08,1.5,0.878244516164319,0.466,1.966,offset,1000,0.246546267282216
SX134,introspection,0,5,7,face_08,object_11,irrelevant,letter,center,letter_04,1.5,1.10944983996168,0.466,1.966,offset,1100,0.238354488257342
SX134,introspection,0,5,8,face_08,object_11,non-target,face,center,face_03,1,0.972809685525712,0,1,offset,1000,0.523101953271736
SX134,introspection,0,5,9,face_08,object_11,irrelevant,false_font,left,false_font_13,1,1.0816966170574,0.466,0.466,onset,1000,0.527429458953278
SX134,introspection,0,5,10,face_08,object_11,target,face,center,face_08,1.5,1.05953967609888,0,1.5,offset,1000,0.203108354661482
SX134,introspection,0,5,11,face_08,object_11,irrelevant,letter,left,letter_10,1,1.51030424730246,0.466,1.466,offset,1000,1.2906500964213
SX134,introspection,0,5,12,face_08,object_11,irrelevant,false_font,left,false_font_09,1,0.993073269213449,0.232,1.232,offset,1000,0.329741262612201
SX134,introspection,0,5,13,face_08,object_11,non-target,object,right,object_04,1.5,1.37642973680599,0.232,1.732,offset,1100,0.220703613166132
SX134,introspection,0,5,14,face_08,object_11,irrelevant,letter,center,letter_14,1,1.65670674017909,0.232,0.232,onset,1100,0.968716684947796
SX134,introspection,0,5,15,face_08,object_11,non-target,face,center,face_18,0.5,1.49655865840909,0.232,0.232,onset,1000,0.238817062752826
SX134,introspection,0,5,16,face_08,object_11,irrelevant,false_font,left,false_font_06,0.5,0.848505907966743,0.466,0.966,offset,1000,0.420588731396146
SX134,introspection,0,5,17,face_08,object_11,non-target,face,center,face_06,0.5,1.5265944664973,0.466,0.466,onset,1100,0.652105803191583
SX134,introspection,0,5,18,face_08,object_11,irrelevant,false_font,center,false_font_17,1.5,1.59223637808222,0.232,0.232,onset,1100,0.912606077251319
SX134,introspection,0,5,19,face_08,object_11,irrelevant,false_font,center,false_font_03,1.5,1.26964811736976,0,0,onset,1100,0.471461358864502
SX134,introspection,0,5,20,face_08,object_11,target,face,center,face_08,1.5,0.835438466767591,0.232,1.732,offset,1000,0.285620259801925
SX134,introspection,0,6,21,face_08,object_11,non-target,object,center,object_16,1,0.891389765369111,0,0,onset,1100,0.386151089682302
SX134,introspection,0,6,22,face_08,object_11,irrelevant,false_font,center,false_font_11,1.5,1.3078438736584,0.232,1.732,offset,1100,0.555646460847456
SX134,introspection,0,6,23,face_08,object_11,irrelevant,letter,right,letter_08,1.5,0.767646692578054,0,1.5,offset,1100,0.568523836990062
SX134,introspection,0,6,24,face_08,object_11,irrelevant,letter,left,letter_16,0.5,1.5028950674719,0.232,0.732,offset,1100,1.16029312151352
SX134,introspection,0,6,25,face_08,object_11,non-target,object,left,object_08,0.5,1.63202019406805,0.232,0.732,offset,1100,0.754063197091531
SX134,introspection,0,6,26,face_08,object_11,irrelevant,false_font,left,false_font_18,1.5,0.783009013781681,0.466,0.466,onset,1000,0.919004899277257
SX134,introspection,0,6,27,face_08,object_11,irrelevant,false_font,left,false_font_17,1,0.917616430696468,0,1,offset,1100,0.63207435474506
SX134,introspection,0,6,28,face_08,object_11,irrelevant,false_font,right,false_font_19,1.5,0.918951228611742,0.232,1.732,offset,1100,0.380827321765859
SX134,introspection,0,6,29,face_08,object_11,irrelevant,letter,right,letter_11,1,1.05417705310744,0.466,0.466,onset,1100,0.897712331379207
SX134,introspection,0,6,30,face_08,object_11,irrelevant,false_font,left,false_font_20,1,0.727973431368286,0.466,1.466,offset,1100,0.213110752277308
SX134,introspection,0,6,31,face_08,object_11,non-target,object,right,object_14,1.5,1.95102948765208,0,1.5,offset,1000,0.377140978690752
SX134,introspection,0,6,32,face_08,object_11,non-target,object,left,object_17,0.5,0.82823195714283,0.466,0.966,offset,1100,1.29296353639672
SX134,introspection,0,6,33,face_08,object_11,non-target,face,center,face_02,0.5,1.02907317476552,0,0.5,offset,1100,0.351308907521081
SX134,introspection,0,6,34,face_08,object_11,non-target,object,center,object_19,1,0.840955485423171,0,0,onset,1000,0.268283798137487
SX134,introspection,0,6,35,face_08,object_11,non-target,face,left,face_15,1.5,1.20595434262299,0,1.5,offset,1100,0.321334378099974
SX134,introspection,0,6,36,face_08,object_11,non-target,face,left,face_06,0.5,0.949241761032975,0.232,0.732,offset,1100,0.240210252058105
SX134,introspection,0,6,37,face_08,object_11,target,object,right,object_11,1.5,1.09110080632884,0.466,0.466,onset,1000,0.264778019197525
SX134,introspection,0,6,38,face_08,object_11,non-target,face,right,face_19,0.5,1.47853422564241,0,0,onset,1100,0.524232334940348
SX134,introspection,0,6,39,face_08,object_11,non-target,object,center,object_13,0.5,1.57522118340933,0,0,onset,1000,0.479575171937684
SX134,introspection,0,6,40,face_08,object_11,non-target,face,center,face_15,0.5,0.767320649436722,0.232,0.232,onset,1100,1.39431878593419
SX134,introspection,0,7,1,face_18,object_19,target,object,center,object_19,1,1.33436999416268,0.232,1.232,offset,1000,0.205929016675143
SX134,introspection,0,7,2,face_18,object_19,non-target,face,center,face_06,1,0.761150113006482,0,0,onset,1000,0.204114937465691
SX134,introspection,0,7,3,face_18,object_19,non-target,object,center,object_06,1.5,0.944535538616926,0,0,onset,1000,0.952108199371782
SX134,introspection,0,7,4,face_18,object_19,irrelevant,letter,right,letter_05,0.5,1.59926969335783,0.232,0.232,onset,1100,0.312967722486731
SX134,introspection,0,7,5,face_18,object_19,target,face,center,face_18,1.5,1.2165924279541,0.232,1.732,offset,1000,0.459723062901416
SX134,introspection,0,7,6,face_18,object_19,non-target,face,right,face_12,1,0.811409783775585,0,1,offset,1100,0.616419126421117
SX134,introspection,0,7,7,face_18,object_19,non-target,face,left,face_01,1.5,0.857050125878469,0.232,1.732,offset,1100,0.802422863933561
SX134,introspection,0,7,8,face_18,object_19,irrelevant,false_font,center,false_font_14,1,1.25006382868765,0.466,0.466,onset,1000,0.471857438485097
SX134,introspection,0,7,9,face_18,object_19,irrelevant,letter,right,letter_16,1,1.98951870536422,0,1,offset,1000,1.01471543731918
SX134,introspection,0,7,10,face_18,object_19,non-target,face,center,face_14,1,0.91117874849429,0.466,0.466,onset,1000,0.367634837203317
SX134,introspection,0,7,11,face_18,object_19,irrelevant,false_font,right,false_font_17,1,0.940735243210213,0.466,1.466,offset,1100,0.242659312004189
SX134,introspection,0,7,12,face_18,object_19,non-target,object,center,object_11,1,0.70036619878187,0.232,0.232,onset,1100,1.42537138219078
SX134,introspection,0,7,13,face_18,object_19,non-target,object,center,object_07,1,0.769455243035818,0,0,onset,1100,0.543569774743939
SX134,introspection,0,7,14,face_18,object_19,target,object,left,object_19,0.5,1.95694053091062,0,0,onset,1100,0.785224413533674
SX134,introspection,0,7,15,face_18,object_19,non-target,object,left,object_09,1.5,0.848716351274873,0,0,onset,1000,0.837305870575738
SX134,introspection,0,7,16,face_18,object_19,irrelevant,letter,center,letter_07,1.5,0.704244559340271,0,0,onset,1000,0.891295012753218
SX134,introspection,0,7,17,face_18,object_19,irrelevant,letter,center,letter_04,1,1.35750743443821,0.466,0.466,onset,1000,0.520463129316357
SX134,introspection,0,7,18,face_18,object_19,irrelevant,false_font,center,false_font_08,1,0.979369538363146,0.232,0.232,onset,1100,1.26695327733488
SX134,introspection,0,7,19,face_18,object_19,irrelevant,false_font,center,false_font_03,0.5,1.20060384651635,0,0,onset,1100,0.343431404675016
SX134,introspection,0,8,20,face_18,object_19,non-target,object,left,object_01,1,0.849647951449579,0.466,0.466,onset,1000,0.680981124937515
SX134,introspection,0,8,21,face_18,object_19,irrelevant,false_font,left,false_font_04,1,1.29324895003854,0.466,1.466,offset,1000,0.451623701017366
SX134,introspection,0,8,22,face_18,object_19,irrelevant,false_font,center,false_font_09,0.5,1.69177086222012,0,0.5,offset,1100,0.260894183556778
SX134,introspection,0,8,23,face_18,object_19,non-target,object,left,object_15,1.5,1.03204368910233,0,1.5,offset,1100,0.310969129416777
SX134,introspection,0,8,24,face_18,object_19,irrelevant,false_font,center,false_font_08,1,1.07209747037068,0.466,0.466,onset,1000,0.243223650815145
SX134,introspection,0,8,25,face_18,object_19,non-target,face,center,face_20,1.5,0.824293797478076,0.466,1.966,offset,1100,1.1849988875347
SX134,introspection,0,8,26,face_18,object_19,irrelevant,letter,right,letter_05,1.5,1.67978335359819,0,1.5,offset,1000,0.624888759491838
SX134,introspection,0,8,27,face_18,object_19,irrelevant,letter,right,letter_12,1.5,0.834249267209657,0.232,0.232,onset,1100,1.4700562373322
SX134,introspection,0,8,28,face_18,object_19,irrelevant,letter,left,letter_17,1,1.99239890572104,0,1,offset,1100,0.333488874774831
SX134,introspection,0,8,29,face_18,object_19,non-target,object,right,object_04,0.5,1.62216783658946,0,0.5,offset,1000,1.20446850012869
SX134,introspection,0,8,30,face_18,object_19,non-target,face,left,face_19,0.5,1.09863464945284,0.466,0.966,offset,1000,1.44856960656928
SX134,introspection,0,8,31,face_18,object_19,irrelevant,letter,right,letter_16,1.5,1.73252346203093,0.232,1.732,offset,1000,0.390162261445591
SX134,introspection,0,8,32,face_18,object_19,non-target,face,right,face_08,1.5,1.48986195494372,0,1.5,offset,1100,0.553622269428848
SX134,introspection,0,8,33,face_18,object_19,irrelevant,letter,right,letter_14,1.5,1.38800617249646,0.232,1.732,offset,1100,0.34374264854263
SX134,introspection,0,8,34,face_18,object_19,non-target,object,center,object_16,1.5,0.754734556088631,0.466,0.466,onset,1000,0.972740978773173
SX134,introspection,0,8,35,face_18,object_19,irrelevant,false_font,center,false_font_04,1.5,1.23496733878059,0,0,onset,1100,0.355745996251925
SX134,introspection,0,8,36,face_18,object_19,non-target,face,center,face_02,1.5,0.787933316821706,0.232,0.232,onset,1000,0.553931683484156
SX134,introspection,0,8,37,face_18,object_19,non-target,object,right,object_17,0.5,1.13591512478791,0.466,0.966,offset,1000,0.631516506339018
SX134,introspection,0,8,38,face_18,object_19,non-target,object,center,object_02,0.5,1.90468949738469,0,0.5,offset,1100,1.26071049671101
SX134,introspection,0,8,39,face_18,object_19,irrelevant,letter,left,letter_15,0.5,1.18584637609642,0.466,0.966,offset,1100,0.35850586624715
SX134,introspection,0,9,1,face_16,object_05,irrelevant,letter,right,letter_07,1,1.30539115908868,0,0,onset,1100,0.676646677006562
SX134,introspection,0,9,2,face_16,object_05,non-target,face,left,face_08,1.5,1.01066965576117,0,1.5,offset,1000,0.376403360641214
SX134,introspection,0,9,3,face_16,object_05,non-target,face,left,face_19,1,1.69614876638946,0,1,offset,1100,1.22919813928916
SX134,introspection,0,9,4,face_16,object_05,non-target,face,left,face_07,1,1.50193707152091,0,1,offset,1000,1.14336917717956
SX134,introspection,0,9,5,face_16,object_05,non-target,object,center,object_20,1.5,1.06401817334763,0,0,onset,1100,0.374033005310632
SX134,introspection,0,9,6,face_16,object_05,target,object,center,object_05,0.5,1.03680349542242,0.232,0.732,offset,1100,0.571208936403698
SX134,introspection,0,9,7,face_16,object_05,irrelevant,letter,center,letter_09,1.5,1.82446263101443,0.466,1.966,offset,1000,0.897756885148096
SX134,introspection,0,9,8,face_16,object_05,irrelevant,letter,center,letter_12,1.5,0.717326020997585,0,0,onset,1100,0.229202063010274
SX134,introspection,0,9,9,face_16,object_05,target,face,left,face_16,0.5,1.54543959896884,0.466,0.966,offset,1100,1.45959313808672
SX134,introspection,0,9,10,face_16,object_05,non-target,object,right,object_13,0.5,0.946932697974555,0.232,0.232,onset,1100,0.701998084347538
SX134,introspection,0,9,11,face_16,object_05,non-target,object,right,object_18,1.5,1.54665150794557,0,1.5,offset,1100,0.598039429110157
SX134,introspection,0,9,12,face_16,object_05,target,face,right,face_16,1.5,1.40990727964775,0.466,1.966,offset,1100,1.43847662577138
SX134,introspection,0,9,13,face_16,object_05,irrelevant,false_font,right,false_font_18,1.5,0.964152211080462,0,1.5,offset,1100,0.600170230195463
SX134,introspection,0,9,14,face_16,object_05,non-target,face,right,face_03,1,1.22086401591682,0.466,1.466,offset,1000,0.977508210851735
SX134,introspection,0,9,15,face_16,object_05,irrelevant,letter,center,letter_09,0.5,0.950381241468443,0.232,0.732,offset,1100,0.918361981474453
SX134,introspection,0,9,16,face_16,object_05,irrelevant,letter,right,letter_09,1.5,1.57810440908347,0.466,1.966,offset,1000,0.626357674537377
SX134,introspection,0,9,17,face_16,object_05,irrelevant,false_font,center,false_font_04,1,1.978680759363,0.466,0.466,onset,1100,0.609306852825951
SX134,introspection,0,9,18,face_16,object_05,non-target,face,left,face_10,1,0.910341592409017,0.232,0.232,onset,1000,0.30761227438999
SX134,introspection,0,9,19,face_16,object_05,irrelevant,letter,left,letter_11,1,1.7233683158405,0,0,onset,1000,1.00567701848705
SX134,introspection,0,9,20,face_16,object_05,target,object,left,object_05,1,0.785820609886458,0,1,offset,1100,0.478443258709491
SX134,introspection,0,10,21,face_16,object_05,non-target,object,right,object_07,0.5,0.901445550845435,0.466,0.966,offset,1100,0.404999444265728
SX134,introspection,0,10,22,face_16,object_05,irrelevant,letter,left,letter_18,1,0.708389920345605,0,1,offset,1000,1.48050614991226
SX134,introspection,0,10,23,face_16,object_05,irrelevant,false_font,right,false_font_09,0.5,0.801313712326776,0.466,0.966,offset,1100,0.308655671712872
SX134,introspection,0,10,24,face_16,object_05,non-target,face,right,face_08,1,1.05975457418883,0.232,1.232,offset,1000,0.588845982367741
SX134,introspection,0,10,25,face_16,object_05,non-target,face,center,face_19,1,1.1480066503092,0.232,0.232,onset,1100,0.761746418814777
SX134,introspection,0,10,26,face_16,object_05,target,object,left,object_05,1,1.0406947082834,0.466,0.466,onset,1100,0.347270258528349
SX134,introspection,0,10,27,face_16,object_05,irrelevant,false_font,left,false_font_05,1.5,1.1538294076981,0,1.5,offset,1000,0.469529631526665
SX134,introspection,0,10,28,face_16,object_05,irrelevant,false_font,center,false_font_09,1.5,1.95567335945134,0.466,1.966,offset,1000,0.295479041269601
SX134,introspection,0,10,29,face_16,object_05,irrelevant,letter,center,letter_15,0.5,1.34466481117465,0.232,0.232,onset,1100,1.38445795988085
SX134,introspection,0,10,30,face_16,object_05,non-target,object,center,object_10,1,0.815288326918804,0.466,0.466,onset,1000,0.806617759418333
SX134,introspection,0,10,31,face_16,object_05,non-target,face,right,face_14,0.5,0.75272669657981,0.232,0.732,offset,1000,0.813120318072766
SX134,introspection,0,10,32,face_16,object_05,irrelevant,false_font,center,false_font_12,1,0.783611527731884,0.232,0.232,onset,1000,0.727904397420357
SX134,introspection,0,10,33,face_16,object_05,non-target,face,center,face_11,0.5,1.78581504320307,0,0,onset,1100,0.488020100671495
SX134,introspection,0,10,34,face_16,object_05,irrelevant,letter,center,letter_09,0.5,1.26528474609847,0,0.5,offset,1100,0.201523264801228
SX134,introspection,0,10,35,face_16,object_05,irrelevant,letter,center,letter_02,1,1.90607163953388,0.232,0.232,onset,1000,1.00139411387396
SX134,introspection,0,10,36,face_16,object_05,non-target,face,left,face_08,0.5,1.16149697551177,0.466,0.466,onset,1000,0.456749599445118
SX134,introspection,0,10,37,face_16,object_05,non-target,object,left,object_13,0.5,1.4736522171098,0.232,0.732,offset,1000,0.279320121398573
SX134,introspection,0,10,38,face_16,object_05,non-target,face,left,face_14,1.5,0.91835336000525,0.466,1.966,offset,1000,1.14663638585489
SX134,introspection,0,10,39,face_16,object_05,irrelevant,letter,left,letter_14,0.5,1.25298998668255,0.232,0.732,offset,1000,0.502513335984065
SX134,introspection,0,10,40,face_16,object_05,irrelevant,false_font,right,false_font_16,1,0.714399039065223,0.232,1.232,offset,1100,0.272069161676825
SX134,introspection,0,10,41,face_16,object_05,non-target,face,center,face_15,0.5,0.875782114544437,0.232,0.232,onset,1100,1.0310284190051
SX134,introspection,0,11,1,face_19,object_09,non-target,face,center,face_13,1.5,1.02112507701281,0.232,1.732,offset,1000,1.20478716056014
SX134,introspection,0,11,2,face_19,object_09,non-target,face,right,face_04,0.5,1.01097478277869,0.232,0.732,offset,1100,0.703238745699459
SX134,introspection,0,11,3,face_19,object_09,target,face,right,face_19,1.5,0.879712212344996,0.232,1.732,offset,1000,0.534828682712287
SX134,introspection,0,11,4,face_19,object_09,target,object,left,object_09,1.5,1.39898094747024,0,1.5,offset,1100,0.784038092297513
SX134,introspection,0,11,5,face_19,object_09,irrelevant,false_font,right,false_font_06,1.5,0.937056741141651,0.466,1.966,offset,1100,0.587852190402584
SX134,introspection,0,11,6,face_19,object_09,non-target,object,left,object_03,1.5,1.19920428784431,0,1.5,offset,1000,0.371690839921478
SX134,introspection,0,11,7,face_19,object_09,non-target,face,center,face_01,1,0.914251519332508,0.232,1.232,offset,1100,0.98525697662425
SX134,introspection,0,11,8,face_19,object_09,non-target,object,center,object_18,1.5,1.00083347660498,0,0,onset,1000,0.349758917337355
SX134,introspection,0,11,9,face_19,object_09,non-target,object,center,object_13,1,1.09238542356474,0.232,0.232,onset,1100,0.501304905854572
SX134,introspection,0,11,10,face_19,object_09,non-target,face,center,face_12,1,1.85623393511342,0.232,1.232,offset,1000,1.15776466140133
SX134,introspection,0,11,11,face_19,object_09,irrelevant,letter,right,letter_01,1,1.50085975155584,0.232,1.232,offset,1100,0.828630040442157
SX134,introspection,0,11,12,face_19,object_09,irrelevant,false_font,right,false_font_07,0.5,0.851047959148681,0.232,0.232,onset,1100,1.40356495053179
SX134,introspection,0,11,13,face_19,object_09,irrelevant,false_font,right,false_font_01,1,1.31366130653713,0.466,0.466,onset,1100,1.20965676829476
SX134,introspection,0,11,14,face_19,object_09,non-target,face,center,face_18,1,1.46809337652653,0.466,0.466,onset,1000,0.367563311901051
SX134,introspection,0,11,15,face_19,object_09,irrelevant,letter,left,letter_19,1.5,1.06585829271939,0.466,1.966,offset,1000,1.15514060546031
SX134,introspection,0,11,16,face_19,object_09,non-target,face,center,face_11,1.5,0.977238431670095,0.232,0.232,onset,1100,0.3099197090978
SX134,introspection,0,11,17,face_19,object_09,irrelevant,letter,center,letter_01,0.5,1.38941423789918,0.232,0.232,onset,1000,0.871904118905798
SX134,introspection,0,11,18,face_19,object_09,non-target,object,center,object_20,1.5,1.99751753399299,0.232,0.232,onset,1100,0.30729350356385
SX134,introspection,0,11,19,face_19,object_09,irrelevant,false_font,center,false_font_11,1.5,1.20049071381697,0,1.5,offset,1100,0.636797901602383
SX134,introspection,0,11,20,face_19,object_09,irrelevant,letter,center,letter_05,1.5,0.958817826317673,0.466,0.466,onset,1100,0.477356083789728
SX134,introspection,0,12,21,face_19,object_09,non-target,object,center,object_10,1.5,1.19022360202508,0.232,0.232,onset,1100,0.325712999967717
SX134,introspection,0,12,22,face_19,object_09,target,object,left,object_09,1.5,0.967397312159945,0.466,0.466,onset,1000,0.715469919742183
SX134,introspection,0,12,23,face_19,object_09,non-target,object,right,object_02,1,1.49713270997177,0.466,0.466,onset,1100,0.461686312321183
SX134,introspection,0,12,24,face_19,object_09,irrelevant,false_font,left,false_font_03,1.5,1.78079208929885,0,1.5,offset,1100,0.275924087985148
SX134,introspection,0,12,25,face_19,object_09,non-target,face,center,face_07,1.5,1.67624781674287,0.232,0.232,onset,1000,0.491640857077835
SX134,introspection,0,12,26,face_19,object_09,irrelevant,letter,left,letter_15,1.5,1.79377239945248,0.232,0.232,onset,1000,0.951610819768168
SX134,introspection,0,12,27,face_19,object_09,non-target,face,center,face_07,1.5,1.99552476252846,0,0,onset,1000,1.06717994070023
SX134,introspection,0,12,28,face_19,object_09,irrelevant,false_font,left,false_font_01,0.5,1.05752298044438,0.232,0.232,onset,1000,0.498344297020105
SX134,introspection,0,12,29,face_19,object_09,irrelevant,letter,right,letter_01,1.5,0.771333899790167,0.466,0.466,onset,1100,0.724819669530602
SX134,introspection,0,12,30,face_19,object_09,irrelevant,letter,left,letter_09,1.5,1.28085547460694,0.466,0.466,onset,1000,1.14815692383998
SX134,introspection,0,12,31,face_19,object_09,target,object,left,object_09,0.5,1.18500665794839,0.232,0.232,onset,1100,1.08457752595512
SX134,introspection,0,12,32,face_19,object_09,non-target,object,center,object_06,0.5,0.814596882781873,0.232,0.232,onset,1000,0.991004620068809
SX134,introspection,0,12,33,face_19,object_09,non-target,object,center,object_14,1.5,1.2998241403343,0.232,1.732,offset,1100,1.31710796719774
SX134,introspection,0,12,34,face_19,object_09,target,face,left,face_19,0.5,0.951385499095905,0.466,0.966,offset,1000,1.00908388040247
SX134,introspection,0,12,35,face_19,object_09,non-target,object,left,object_11,1,1.67702551814616,0.466,1.466,offset,1000,0.37089046192486
SX134,introspection,0,12,36,face_19,object_09,irrelevant,false_font,center,false_font_18,1,1.05809590820963,0,0,onset,1100,0.56672999640499
SX134,introspection,0,12,37,face_19,object_09,irrelevant,letter,center,letter_17,0.5,1.1742334411691,0.232,0.232,onset,1000,0.327829817144268
SX134,introspection,0,12,38,face_19,object_09,irrelevant,letter,left,letter_08,1,0.923651332784651,0.466,1.466,offset,1100,0.304892424351615
SX134,introspection,0,12,39,face_19,object_09,irrelevant,false_font,center,false_font_05,1,1.02090899969295,0,0,onset,1100,0.38123917008212
SX134,introspection,0,12,40,face_19,object_09,non-target,object,center,object_13,1,1.24301898899712,0.466,0.466,onset,1000,0.726221384282208
SX134,introspection,0,12,41,face_19,object_09,irrelevant,letter,center,letter_19,1,1.44115304134891,0,0,onset,1000,0.362308052548015
SX134,introspection,0,13,1,letter_19,false_font_04,non-target,false_font,center,false_font_14,1,0.774178227352013,0.466,0.466,onset,1000,0.807033230416094
SX134,introspection,0,13,2,letter_19,false_font_04,non-target,letter,left,letter_12,0.5,1.15362723642679,0.466,0.966,offset,1000,0.41660710706413
SX134,introspection,0,13,3,letter_19,false_font_04,non-target,letter,right,letter_10,0.5,1.24544510262665,0,0,onset,1100,1.15434875163634
SX134,introspection,0,13,4,letter_19,false_font_04,non-target,false_font,center,false_font_13,1,1.29118801153547,0.232,0.232,onset,1000,0.241080338214838
SX134,introspection,0,13,5,letter_19,false_font_04,irrelevant,object,center,object_09,1,1.73601503143301,0.466,0.466,onset,1100,1.40075146832404
SX134,introspection,0,13,6,letter_19,false_font_04,non-target,false_font,right,false_font_03,1,0.800432101262756,0,1,offset,1100,0.465654153157089
SX134,introspection,0,13,7,letter_19,false_font_04,non-target,false_font,center,false_font_12,0.5,1.4985683946156,0,0,onset,1100,0.999661201878689
SX134,introspection,0,13,8,letter_19,false_font_04,irrelevant,object,center,object_05,0.5,1.0235432071519,0,0.5,offset,1000,0.218027025070491
SX134,introspection,0,13,9,letter_19,false_font_04,non-target,false_font,right,false_font_17,1,0.803709386682553,0.232,1.232,offset,1000,0.583326695729358
SX134,introspection,0,13,10,letter_19,false_font_04,irrelevant,face,right,face_05,0.5,1.03075813719645,0.466,0.466,onset,1100,0.345507040647621
SX134,introspection,0,13,11,letter_19,false_font_04,irrelevant,face,left,face_08,0.5,1.9868253805216,0.466,0.466,onset,1000,0.636567832975633
SX134,introspection,0,13,12,letter_19,false_font_04,target,false_font,right,false_font_04,1.5,0.761971765532285,0,1.5,offset,1100,1.19433129666854
SX134,introspection,0,13,13,letter_19,false_font_04,irrelevant,face,center,face_20,1,1.07254861158865,0.466,0.466,onset,1100,0.350703245432374
SX134,introspection,0,13,14,letter_19,false_font_04,irrelevant,face,left,face_05,1,1.09104056508366,0.232,0.232,onset,1000,1.20780124234537
SX134,introspection,0,13,15,letter_19,false_font_04,non-target,letter,center,letter_20,1.5,0.819049435402659,0.232,1.732,offset,1100,0.329312233218226
SX134,introspection,0,13,16,letter_19,false_font_04,non-target,false_font,center,false_font_03,0.5,1.80323059390359,0.466,0.466,onset,1000,1.25612940863372
SX134,introspection,0,13,17,letter_19,false_font_04,irrelevant,object,right,object_14,1,1.1944741166691,0,1,offset,1100,0.331572072061206
SX134,introspection,0,13,18,letter_19,false_font_04,non-target,letter,right,letter_05,1.5,0.854453393496233,0.232,0.232,onset,1100,0.290991292079914
SX134,introspection,0,13,19,letter_19,false_font_04,non-target,false_font,left,false_font_02,0.5,0.968019750711061,0.466,0.466,onset,1000,0.668025814417405
SX134,introspection,0,13,20,letter_19,false_font_04,irrelevant,face,left,face_02,1.5,0.722191264944755,0.466,1.966,offset,1000,0.834243967008485
SX134,introspection,0,14,21,letter_19,false_font_04,target,false_font,left,false_font_04,1,1.71366097102451,0.466,1.466,offset,1000,0.216635170480342
SX134,introspection,0,14,22,letter_19,false_font_04,irrelevant,object,right,object_19,1,1.03206648469214,0.232,0.232,onset,1100,0.372935271762195
SX134,introspection,0,14,23,letter_19,false_font_04,irrelevant,object,center,object_16,1.5,0.978279310887743,0.232,1.732,offset,1100,0.74300759575223
SX134,introspection,0,14,24,letter_19,false_font_04,irrelevant,face,center,face_04,1.5,1.26243879673589,0.466,0.466,onset,1000,0.604398379501516
SX134,introspection,0,14,25,letter_19,false_font_04,non-target,letter,center,letter_14,1.5,0.982998546951389,0,0,onset,1000,0.34542637532127
SX134,introspection,0,14,26,letter_19,false_font_04,irrelevant,face,right,face_07,0.5,1.31939660002776,0,0.5,offset,1000,0.409827674282464
SX134,introspection,0,14,27,letter_19,false_font_04,irrelevant,face,center,face_14,0.5,1.01206013191456,0.466,0.466,onset,1100,0.648931497755381
SX134,introspection,0,14,28,letter_19,false_font_04,non-target,letter,center,letter_10,0.5,1.08383020732659,0,0,onset,1000,0.887670127018628
SX134,introspection,0,14,29,letter_19,false_font_04,non-target,false_font,left,false_font_06,1,0.901441550974832,0.232,1.232,offset,1000,1.06814753891119
SX134,introspection,0,14,30,letter_19,false_font_04,non-target,letter,left,letter_08,1,0.892285561827981,0,1,offset,1000,1.04954262044863
