sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,texture,vis_stim_time,time_of_resp_vis,has_response_vis,trial_response_vis,aud_stim_buff,aud_stim_time,aud_resp,trial_accuracy_aud,time_of_resp_aud,trial_first_button_press,trial_second_button_press,fix_time,JitOnset,trial_end,wrong_key,wrong_key_timestemp,TargetScreenOnset,RT_vis,RT_aud
SX102,prp,0,1,1,face_13,object_09,irrelevant,letter,center,letter_14,0.5,1.63333333333333,0,0,onset,1000,24,2369.46582402965,NaN,0,cr,2,2369.4695292,1100,0,2370.7380095,1100,0,2369.96581848212,2371.46578058706,2373.0911322,NaN,NaN,2364.91592740189,NaN,1.26848029999974
SX102,prp,0,1,2,face_13,object_09,irrelevant,letter,right,letter_09,1.5,1.85,0,1.5,offset,1100,59,2373.09906463953,NaN,0,cr,1,2374.6001445,1100,1,2375.0690086,1100,0,2374.59904866235,2375.09903013953,2376.9409412,NaN,NaN,0,NaN,0.468864099999792
SX102,prp,0,1,3,face_13,object_09,irrelevant,false_font,center,false_font_19,1.5,1.46666666666667,0.232,0.232,onset,1100,149,2376.94897783953,NaN,0,cr,1,2377.1810573,1100,1,2377.5950261,1100,0,2378.44894422471,2378.94892913953,2380.4075154,NaN,NaN,0,NaN,0.413968800000021
SX102,prp,0,1,4,face_13,object_09,irrelevant,letter,right,letter_02,1,1.91666666666667,0.116,1.116,offset,1100,52,2380.41555703953,NaN,0,cr,1,2381.5316513,1100,1,2382.0992919,1100,0,2381.41553508212,2382.41551263459,2384.3239636,NaN,NaN,0,NaN,0.567640600000232
SX102,prp,0,1,5,face_13,object_09,irrelevant,letter,left,letter_14,1.5,1.36666666666667,0.466,0.466,onset,1000,44,2384.33212896424,NaN,0,cr,2,2384.7982105,1000,1,2385.3010049,1000,0,2385.83210311482,2386.33208997224,2387.6906053,NaN,NaN,0,NaN,0.502794399999857
SX102,prp,0,1,6,face_13,object_09,irrelevant,letter,left,letter_05,0.5,0.85,0.116,0.616,offset,1100,35,2387.69873554447,NaN,0,cr,1,2388.314921,1100,1,2388.7242847,1100,0,2388.19876093953,2389.69867908212,2390.5406442,NaN,NaN,0,NaN,0.409363700000085
SX102,prp,0,1,7,face_13,object_09,non-target,object,left,object_16,1,0.816666666666667,0.466,0.466,onset,1100,226,2390.54866132471,NaN,0,cr,1,2391.0147576,1100,1,2391.8429668,1100,0,2391.54861343648,2392.54861477224,2393.3570744,NaN,NaN,0,NaN,0.828209199999947
SX102,prp,0,1,8,face_13,object_09,non-target,object,left,object_06,1.5,1.03333333333333,0,1.5,offset,1100,216,2393.36525174942,NaN,0,cr,1,2394.8663312,1100,1,2395.2724163,1100,0,2394.86522497718,2395.36519555436,2396.3902924,NaN,NaN,0,NaN,0.406085099999927
SX102,prp,0,1,9,face_13,object_09,non-target,face,right,face_11,1,1.66666666666667,0,0,onset,1100,121,2396.39850131671,2397.3379855,1,fa,1,2396.3996193,1000,0,2399.7762146,1,1000,2397.39848116918,2398.39846622965,2400.0570924,NaN,NaN,0,0.939484183287732,3.37659530000019
SX102,prp,0,1,10,face_13,object_09,irrelevant,false_font,right,false_font_08,1.5,1.21666666666667,0.116,1.616,offset,1100,178,2400.06509642471,NaN,0,cr,1,2401.6812404,1000,0,2402.9232409,1000,0,2401.56506528212,2402.06503809695,2403.2735152,NaN,NaN,0,NaN,1.2420004999999
SX102,prp,0,1,11,face_13,object_09,non-target,object,left,object_03,1.5,1.33333333333333,0.232,1.732,offset,1100,213,2403.28169162965,NaN,0,cr,1,2405.0137891,1000,0,2405.8864592,1000,0,2404.78165150494,2405.28164328212,2406.6068164,NaN,NaN,0,NaN,0.87267010000005
SX102,prp,0,1,12,face_13,object_09,non-target,face,center,face_18,0.5,1.28333333333333,0,0.5,offset,1000,88,2406.61492635436,2407.5782614,1,fa,2,2407.1158927,1000,1,2408.13896,1,1000,2407.11492342471,2408.61490122471,2409.8899434,NaN,NaN,0,0.963335045642452,1.02306730000009
SX102,prp,0,1,13,face_13,object_09,non-target,object,center,object_18,1,1.26666666666667,0.466,1.466,offset,1000,208,2409.89819287718,NaN,0,cr,2,2411.3642272,1000,1,2411.6942339,1000,0,2410.89817232965,2411.89814452471,2413.156617,NaN,NaN,0,NaN,0.330006700000013
SX102,prp,0,1,14,face_13,object_09,non-target,object,right,object_07,1,1.76666666666667,0.232,1.232,offset,1000,237,2413.16478367718,2416.5000004,1,fa,2,2414.3968365,1100,0,2415.4553165,1100,1,2414.1647691673,2415.16473529695,2416.92314,NaN,NaN,0,3.33521672282086,1.05848000000015
SX102,prp,0,1,15,face_13,object_09,irrelevant,letter,center,letter_13,1,1.2,0,0,onset,1100,23,2416.93136170988,NaN,0,cr,1,2416.9325323,0,NaN,NaN,0,0,2417.93133260189,2418.93131668706,2420.1230697,NaN,NaN,0,NaN,NaN
SX102,prp,0,1,16,face_13,object_09,non-target,face,center,face_14,1.5,1.78333333333333,0.232,0.232,onset,1000,84,2420.13128842965,NaN,0,cr,2,2420.3633937,1000,1,2422.7592605,1000,0,2421.63124432965,2422.13124067224,2423.9064523,NaN,NaN,0,NaN,2.39586680000002
SX102,prp,0,1,17,face_13,object_09,target,face,left,face_13,1.5,0.95,0.116,1.616,offset,1000,103,2423.91452282471,2424.6803399,1,hit,2,2425.5307021,1000,1,2426.0509898,1,1000,2425.41449531977,2425.91448502471,2426.8561966,NaN,NaN,0,0.765817075291579,0.520287700000154
SX102,prp,0,1,18,face_13,object_09,non-target,object,center,object_11,0.5,0.883333333333333,0.466,0.966,offset,1100,201,2426.86442426801,NaN,0,cr,1,2427.8306313,1100,1,2428.3590055,1100,0,2427.36444082471,2428.86440222471,2429.739526,NaN,NaN,0,NaN,0.528374200000144
SX102,prp,0,1,19,face_13,object_09,non-target,object,center,object_10,1.5,1.7,0.466,1.966,offset,1000,200,2429.747721792,NaN,0,cr,2,2431.7138946,1000,1,2432.1072934,1000,0,2431.24767788706,2431.74767592471,2433.4394664,NaN,NaN,0,NaN,0.393398799999886
SX102,prp,0,1,20,face_13,object_09,irrelevant,letter,left,letter_03,1,1.31666666666667,0.232,0.232,onset,1100,33,2433.44763207718,NaN,0,cr,1,2433.6797408,1100,1,2434.6093678,1100,0,2434.44761197224,2435.44757544447,2436.7559896,NaN,NaN,0,NaN,0.929626999999982
SX102,prp,0,1,21,face_13,object_09,non-target,face,left,face_04,0.5,1.05,0.232,0.232,onset,1100,94,2436.764219392,NaN,0,cr,1,2436.9964755,1100,1,2437.9122887,1100,0,2437.26421323459,2438.76416953953,2439.8058948,NaN,NaN,0,NaN,0.915813199999775
SX102,prp,0,1,22,face_13,object_09,irrelevant,letter,left,letter_06,1.5,0.9,0,1.5,offset,1100,36,2439.81414457718,NaN,0,cr,1,2441.3151525,1100,1,2442.1634798,1100,0,2441.31411178212,2441.81410297224,2442.7059815,NaN,NaN,0,NaN,0.848327300000165
SX102,prp,0,1,23,face_13,object_09,irrelevant,letter,center,letter_18,0.5,2,0.466,0.966,offset,1000,28,2442.71408379695,NaN,0,cr,2,2443.6803132,1000,1,2444.2020774,1000,0,2443.21406837718,2444.71401945436,2446.7059496,NaN,NaN,0,NaN,0.52176419999978
SX102,prp,0,1,24,face_13,object_09,target,object,left,object_09,1,1.11666666666667,0.116,1.116,offset,1100,219,2446.71397844447,2448.45113,1,hit,1,2447.8302302,0,NaN,NaN,1,0,2447.71393302354,2448.713926992,2449.8225005,NaN,NaN,0,1.73715155552554,NaN
SX102,prp,0,1,25,face_13,object_09,non-target,object,center,object_07,1.5,0.766666666666667,0.232,0.232,onset,1100,197,2449.83057568706,2452.2162796,1,fa,1,2450.0628462,1100,1,2450.1789392,1100,1,2451.33053766424,2451.83053321977,2452.588951,NaN,NaN,0,2.38570391293752,0.116093000000092
SX102,prp,0,1,26,face_13,object_09,non-target,object,center,object_03,0.5,1.01666666666667,0.466,0.466,onset,1100,193,2452.59717654942,NaN,0,cr,1,2453.0633871,0,NaN,NaN,0,0,2453.09716837718,2454.59712747718,2455.6055597,NaN,NaN,0,NaN,NaN
SX102,prp,0,1,27,face_13,object_09,irrelevant,false_font,center,false_font_13,1.5,1.03333333333333,0.116,0.116,onset,1000,143,2455.61374122049,NaN,0,cr,2,2455.7299152,1000,1,2456.3092552,1000,0,2457.11374292965,2457.61370307107,2458.6389623,NaN,NaN,0,NaN,0.579339999999775
SX102,prp,0,1,28,face_13,object_09,irrelevant,false_font,right,false_font_18,1.5,1.7,0.116,0.116,onset,1100,188,2458.64703153953,NaN,0,cr,1,2458.7632827,1100,1,2460.4879375,1100,0,2460.14699169695,2460.64698491977,2462.3387704,NaN,NaN,0,NaN,1.72465479999983
SX102,prp,0,1,29,face_13,object_09,non-target,object,left,object_06,1,1.81666666666667,0,0,onset,1000,216,2462.34694842471,NaN,0,cr,2,2462.3479364,1000,1,2462.9661211,1000,0,2463.34691464942,2464.34690491977,2466.1553926,NaN,NaN,0,NaN,0.618184699999802
SX102,prp,0,1,30,face_13,object_09,non-target,face,center,face_02,1,1.18333333333333,0.116,0.116,onset,1000,72,2466.16351490189,NaN,0,cr,2,2466.2797107,1000,1,2466.8873229,1000,0,2467.16350771482,2468.16347976235,2469.3387019,NaN,NaN,0,NaN,0.607612199999949
SX102,prp,0,1,31,face_13,object_09,target,object,center,object_09,1.5,1.98333333333333,0.116,0.116,onset,1000,199,2469.34677643459,2470.1379699,1,hit,2,2469.4630599,1000,1,2470.5491916,1,1000,2470.84673820189,2471.34673687224,2473.3217842,NaN,NaN,0,0.791193465408469,1.0861316999999
SX102,prp,0,1,32,face_13,object_09,irrelevant,letter,right,letter_07,1,0.933333333333333,0.232,1.232,offset,1000,57,2473.33000526918,NaN,0,cr,2,2474.562118,1000,1,2474.9359244,1000,0,2474.32999358706,2475.32998332471,2476.2550351,NaN,NaN,0,NaN,0.373806400000376
SX102,prp,0,1,33,face_13,object_09,non-target,object,right,object_15,1.5,1.28333333333333,0.466,0.466,onset,1000,245,2476.26328024447,NaN,0,cr,2,2476.7293308,1000,1,2477.2142695,1000,0,2477.76324301977,2478.26322578706,2479.5385029,NaN,NaN,0,NaN,0.48493869999993
SX102,prp,0,1,34,face_13,object_09,irrelevant,false_font,center,false_font_11,1.5,0.966666666666667,0,0,onset,1000,141,2479.54654037224,NaN,0,cr,2,2479.5473899,1000,1,2479.9859503,1000,0,2481.04649099695,2481.54649267224,2482.5049876,NaN,NaN,0,NaN,0.438560399999915
SX102,prp,0,1,35,face_13,object_09,irrelevant,false_font,center,false_font_04,0.5,1.73333333333333,0.232,0.232,onset,1000,134,2482.51313968706,NaN,0,cr,2,2482.7452876,1000,1,2483.1619205,1000,0,2483.01312747718,2484.51312232471,2486.2381833,NaN,NaN,0,NaN,0.416632899999968
SX102,prp,0,1,36,face_13,object_09,target,object,left,object_09,1,1.36666666666667,0.232,0.232,onset,1000,219,2486.24637457718,2487.0582802,1,hit,2,2486.4784941,1000,1,2487.3805328,1,1000,2487.24636066235,2488.24633382471,2489.6047195,NaN,NaN,0,0.811905622821087,0.902038700000048
SX102,prp,0,2,1,face_11,object_20,irrelevant,false_font,right,false_font_10,1,1.96666666666667,0.466,0.466,onset,1000,180,2528.77873537907,NaN,0,cr,2,2529.2449145,1000,1,2530.2662208,1000,0,2529.77868112965,2530.77865828706,2532.7370874,NaN,NaN,2521.94553252471,NaN,1.02130630000011
SX102,prp,0,2,2,face_11,object_20,non-target,object,center,object_06,1,1.2,0.466,0.466,onset,1100,196,2532.74527245436,NaN,0,cr,1,2533.2113962,1100,1,2533.8809167,1100,0,2533.74524674942,2534.74523601977,2535.9370245,NaN,NaN,0,NaN,0.66952050000009
SX102,prp,0,2,3,face_11,object_20,irrelevant,false_font,right,false_font_05,1,1.28333333333333,0,1,offset,1000,175,2535.94520117224,NaN,0,cr,2,2536.9462025,1000,1,2537.4438733,1000,0,2536.94517767718,2537.94516227224,2539.2202328,NaN,NaN,0,NaN,0.497670800000378
SX102,prp,0,2,4,face_11,object_20,target,object,center,object_20,1.5,0.95,0.466,0.466,onset,1000,210,2539.22844952471,2540.0229331,1,hit,2,2539.6946421,1000,1,2540.4830949,1,1000,2540.72842152471,2541.22840644942,2542.1701692,NaN,NaN,0,0.794483575291906,0.788452800000414
SX102,prp,0,2,5,face_11,object_20,non-target,object,right,object_18,0.5,1.16666666666667,0.232,0.732,offset,1100,248,2542.17839317224,NaN,0,cr,1,2542.9104995,1100,1,2543.2713122,1100,0,2542.67837064942,2544.17833148706,2545.336763,NaN,NaN,0,NaN,0.360812700000224
SX102,prp,0,2,6,face_11,object_20,non-target,object,right,object_14,1.5,1.65,0.116,1.616,offset,1100,244,2545.34497972471,NaN,0,cr,1,2546.9611405,1100,1,2547.4108999,1100,0,2546.84494287224,2547.34492323459,2548.9866882,NaN,NaN,0,NaN,0.449759399999948
SX102,prp,0,2,7,face_11,object_20,non-target,face,left,face_20,0.5,1.05,0.466,0.966,offset,1100,110,2548.99488070189,2549.5682314,1,fa,1,2549.9611161,1100,1,2551.0470225,1,1100,2549.49486748212,2550.99483933953,2552.0365664,NaN,NaN,0,0.573350698113245,1.08590640000011
SX102,prp,0,2,8,face_11,object_20,irrelevant,letter,center,letter_11,1,0.75,0.466,0.466,onset,1000,21,2552.04484522471,NaN,0,cr,2,2552.5111406,1000,1,2552.9942029,1000,0,2553.04479128212,2554.04476667224,2554.7866926,NaN,NaN,0,NaN,0.483062299999801
SX102,prp,0,2,9,face_11,object_20,non-target,object,left,object_19,1,1.31666666666667,0.232,1.232,offset,1100,229,2554.79475582471,NaN,0,cr,1,2556.0269894,1100,1,2556.5431173,1100,0,2555.79482222471,2556.79471007224,2558.103293,NaN,NaN,0,NaN,0.516127900000356
SX102,prp,0,2,10,face_11,object_20,non-target,face,center,face_08,1.5,0.833333333333333,0.466,0.466,onset,1100,78,2558.11133560189,NaN,0,cr,1,2558.5776478,1100,1,2559.2632332,1100,0,2559.61129587718,2560.11134077224,2560.936494,NaN,NaN,0,NaN,0.685585400000036
SX102,prp,0,2,11,face_11,object_20,irrelevant,letter,center,letter_16,1.5,0.783333333333333,0.116,1.616,offset,1100,26,2560.94460134447,NaN,0,cr,1,2562.5606394,1100,1,2562.9298726,1100,0,2562.44455491671,2562.94454160683,2563.719699,NaN,NaN,0,NaN,0.369233200000053
SX102,prp,0,2,12,face_11,object_20,irrelevant,letter,center,letter_18,1.5,1.63333333333333,0.232,0.232,onset,1000,28,2563.72787013459,NaN,0,cr,2,2563.9601121,1000,1,2564.3931115,1000,0,2565.227824992,2565.72781620189,2567.3530988,NaN,NaN,0,NaN,0.432999399999972
SX102,prp,0,2,13,face_11,object_20,non-target,face,center,face_14,1.5,1.15,0,1.5,offset,1000,84,2567.361117492,NaN,0,cr,2,2568.8621336,1000,1,2569.5990908,1000,0,2568.86108641977,2569.36107227718,2570.5029496,NaN,NaN,0,NaN,0.736957199999779
SX102,prp,0,2,14,face_11,object_20,non-target,face,right,face_06,1,1.16666666666667,0.232,0.232,onset,1100,116,2570.51104242965,NaN,0,cr,1,2570.7432001,1100,1,2571.795311,1100,0,2571.51101662471,2572.51098482471,2573.669529,NaN,NaN,0,NaN,1.05211089999966
SX102,prp,0,2,15,face_11,object_20,non-target,object,left,object_02,1.5,0.75,0.116,1.616,offset,1000,212,2573.67762765436,NaN,0,cr,2,2575.2938353,1000,1,2575.817916,1000,0,2575.17758684447,2575.67757508212,2576.4194142,NaN,NaN,0,NaN,0.524080700000013
SX102,prp,0,2,16,face_11,object_20,non-target,face,left,face_08,0.5,1.06666666666667,0.466,0.466,onset,1000,98,2576.427554692,NaN,0,cr,2,2576.8938128,1000,1,2577.2718815,1000,0,2576.92755044447,2578.427506892,2579.4860248,NaN,NaN,0,NaN,0.378068699999858
SX102,prp,0,2,17,face_11,object_20,irrelevant,false_font,left,false_font_20,0.5,0.966666666666667,0.232,0.732,offset,1100,170,2579.4941610673,NaN,0,cr,1,2580.2264105,1100,1,2580.6882019,1100,0,2579.99414304447,2581.49411038706,2582.4526891,NaN,NaN,0,NaN,0.461791400000038
SX102,prp,0,2,18,face_11,object_20,irrelevant,false_font,left,false_font_09,0.5,0.716666666666667,0.232,0.232,onset,1000,159,2582.46072574825,NaN,0,cr,2,2582.6928686,1000,1,2583.1091039,1000,0,2582.96073414447,2584.46068423342,2585.1691623,NaN,NaN,0,NaN,0.416235299999698
SX102,prp,0,2,19,face_11,object_20,non-target,object,left,object_03,0.5,1.2,0.466,0.966,offset,1100,213,2585.1773694593,NaN,0,cr,1,2586.1434995,1100,1,2586.6022862,1100,0,2585.67733314942,2587.17730862471,2588.369052,NaN,NaN,0,NaN,0.458786700000019
SX102,prp,0,2,20,face_11,object_20,irrelevant,letter,right,letter_20,1,0.866666666666667,0,1,offset,1000,70,2588.37728027718,NaN,0,cr,2,2589.3782719,1000,1,2589.8671457,1000,0,2589.37724647718,2590.37722844942,2591.2359057,NaN,NaN,0,NaN,0.488873799999965
SX102,prp,0,2,21,face_11,object_20,target,face,right,face_11,0.5,1.43333333333333,0.116,0.616,offset,1100,121,2591.24387267718,2592.0631033,1,hit,1,2591.8601413,1100,1,2592.9271798,1,1100,2591.74386818212,2593.243826292,2594.6689667,NaN,NaN,0,0.819230622821124,1.06703849999985
SX102,prp,0,2,22,face_11,object_20,irrelevant,letter,center,letter_19,1.5,1.08333333333333,0,1.5,offset,1100,29,2594.67713669695,NaN,0,cr,1,2596.1782469,1100,1,2596.68509,1100,0,2596.17708783953,2596.67707420683,2597.7523251,NaN,NaN,0,NaN,0.506843099999969
SX102,prp,0,2,23,face_11,object_20,non-target,face,left,face_02,0.5,1.51666666666667,0,0.5,offset,1100,92,2597.76038762965,NaN,0,cr,1,2598.2615439,1100,1,2598.8868639,1100,0,2598.26037543953,2599.76033618706,2601.2688155,NaN,NaN,0,NaN,0.625320000000102
SX102,prp,0,2,24,face_11,object_20,irrelevant,letter,left,letter_08,1.5,1.28333333333333,0.116,1.616,offset,1000,38,2601.27697622471,NaN,0,cr,2,2602.8932264,1000,1,2603.3448604,1000,0,2602.77699098212,2603.276920892,2604.5521965,NaN,NaN,0,NaN,0.451634000000013
SX102,prp,0,2,25,face_11,object_20,non-target,object,right,object_16,1.5,1.98333333333333,0.232,1.732,offset,1100,246,2604.56021480189,NaN,0,cr,1,2606.2923702,1100,1,2606.8500171,1100,0,2606.06018880683,2606.56017379695,2608.5353759,NaN,NaN,0,NaN,0.557646900000236
SX102,prp,0,2,26,face_11,object_20,irrelevant,letter,left,letter_12,0.5,1.08333333333333,0.232,0.732,offset,1100,42,2608.54346789695,NaN,0,cr,1,2609.2756469,1100,1,2610.0810218,1100,0,2609.043444292,2610.54342077224,2611.6186005,NaN,NaN,0,NaN,0.805374900000061
SX102,prp,0,2,27,face_11,object_20,non-target,face,right,face_20,1,1.2,0,1,offset,1100,130,2611.62672867718,2612.3829632,1,fa,1,2612.6278768,1100,1,2613.4162994,1,1100,2612.62675268706,2613.62667692471,2614.8184113,NaN,NaN,0,0.75623452282116,0.788422599999649
SX102,prp,0,2,28,face_11,object_20,irrelevant,false_font,right,false_font_09,1.5,1.41666666666667,0.466,1.966,offset,1000,179,2614.82664742965,NaN,0,cr,2,2616.7929756,1000,1,2617.1947885,1000,0,2616.326607192,2616.82658854942,2618.2352148,NaN,NaN,0,NaN,0.401812900000095
SX102,prp,0,2,29,face_11,object_20,irrelevant,false_font,right,false_font_13,1,1.73333333333333,0,1,offset,1100,183,2618.24323533953,NaN,0,cr,1,2619.2443545,1100,1,2620.4651344,1100,0,2619.24320875436,2620.24318468706,2621.9683675,NaN,NaN,0,NaN,1.2207798999998
SX102,prp,0,2,30,face_11,object_20,irrelevant,false_font,right,false_font_05,0.5,0.766666666666667,0.116,0.616,offset,1000,175,2621.97647711977,NaN,0,cr,2,2622.5927319,1000,1,2623.0608261,1000,0,2622.47646888706,2623.97643478706,2624.7348495,NaN,NaN,0,NaN,0.468094199999996
SX102,prp,0,2,31,face_11,object_20,irrelevant,letter,center,letter_06,1,1.26666666666667,0.466,0.466,onset,1100,16,2624.74306859695,NaN,0,cr,1,2625.2091747,1100,1,2625.6248288,1100,0,2625.74305892471,2626.74302533459,2628.001483,NaN,NaN,0,NaN,0.415654100000211
SX102,prp,0,2,32,face_11,object_20,non-target,face,center,face_07,1,0.95,0.466,1.466,offset,1100,77,2628.00966883459,NaN,0,cr,1,2629.4759146,1100,1,2630.0440836,1100,0,2629.00964514942,2630.00961592471,2630.9515348,NaN,NaN,0,NaN,0.568168999999671
SX102,prp,0,2,33,face_11,object_20,irrelevant,letter,right,letter_14,1,0.816666666666667,0.466,1.466,offset,1000,64,2630.959588292,NaN,0,cr,2,2632.4259119,1000,1,2632.844876,1000,0,2631.95957062965,2632.959606092,2633.7681521,NaN,NaN,0,NaN,0.418964100000267
SX102,prp,0,2,34,face_11,object_20,non-target,object,center,object_12,0.5,0.95,0.466,0.466,onset,1000,202,2633.77619577718,NaN,0,cr,2,2634.242408,1000,1,2634.7240152,1000,0,2634.27619497718,2635.77615402965,2636.7180282,NaN,NaN,0,NaN,0.481607199999871
SX102,prp,0,3,1,letter_09,false_font_11,irrelevant,face,left,face_04,1,0.8,0.466,0.466,onset,1100,94,2652.27581453953,NaN,0,cr,1,2652.7420775,1100,1,2653.7084161,1100,0,2653.27571598401,2654.27570985436,2655.0675234,NaN,NaN,2645.02593588212,NaN,0.966338599999744
SX102,prp,0,3,2,letter_09,false_font_11,non-target,letter,left,letter_08,1,0.716666666666667,0.116,1.116,offset,1100,38,2655.07575323459,NaN,0,cr,1,2656.1918154,1100,1,2656.58706,1100,0,2656.07566468212,2657.07564043459,2657.7842174,NaN,NaN,0,NaN,0.395244599999842
SX102,prp,0,3,3,letter_09,false_font_11,non-target,false_font,left,false_font_18,0.5,1.35,0.232,0.232,onset,1000,168,2657.79230152965,NaN,0,cr,2,2658.0245322,1000,1,2658.6378222,1000,0,2658.29228367718,2659.79224714447,2661.1340072,NaN,NaN,0,NaN,0.613289999999779
SX102,prp,0,3,4,letter_09,false_font_11,irrelevant,face,left,face_02,0.5,1.83333333333333,0.116,0.116,onset,1100,92,2661.14222421977,NaN,0,cr,1,2661.2584136,1100,1,2661.9678339,1100,0,2661.64221119695,2663.14217312471,2664.9673878,NaN,NaN,0,NaN,0.709420300000147
SX102,prp,0,3,5,letter_09,false_font_11,non-target,letter,center,letter_16,1.5,1.68333333333333,0,0,onset,1100,26,2664.97546127718,NaN,0,cr,1,2664.9763443,1100,1,2665.8100619,1100,0,2666.475417592,2666.97540394447,2668.6505604,NaN,NaN,0,NaN,0.8337176
SX102,prp,0,3,6,letter_09,false_font_11,irrelevant,object,center,object_15,0.5,0.866666666666667,0,0,onset,1000,205,2668.65875412965,NaN,0,cr,2,2668.6597373,1000,1,2669.2259666,1000,0,2669.15869052965,2670.65866233953,2671.5171304,NaN,NaN,0,NaN,0.566229300000032
SX102,prp,0,3,7,letter_09,false_font_11,irrelevant,object,right,object_11,1.5,1.1,0,1.5,offset,1000,241,2671.52535322471,NaN,0,cr,2,2673.0263762,1000,1,2673.287765,1000,0,2673.02526712471,2673.52524988706,2674.6171712,NaN,NaN,0,NaN,0.261388800000077
SX102,prp,0,3,8,letter_09,false_font_11,irrelevant,object,center,object_07,0.5,1.43333333333333,0.466,0.466,onset,1100,197,2674.62522650189,NaN,0,cr,1,2675.0915888,1100,1,2675.5370653,1100,0,2675.12523167718,2676.62519357718,2678.050358,NaN,NaN,0,NaN,0.445476500000041
SX102,prp,0,3,9,letter_09,false_font_11,irrelevant,object,center,object_15,0.5,0.733333333333333,0.116,0.116,onset,1100,205,2678.05848198212,NaN,0,cr,1,2678.1746761,1100,1,2678.7021244,1100,0,2678.55848282471,2680.05848667224,2680.7836849,NaN,NaN,0,NaN,0.527448299999833
SX102,prp,0,3,10,letter_09,false_font_11,irrelevant,object,right,object_04,0.5,1.75,0.466,0.966,offset,1000,234,2680.791740692,NaN,0,cr,2,2681.7578808,1000,1,2681.9988191,1000,0,2681.29174601977,2682.79169514447,2684.5334287,NaN,NaN,0,NaN,0.24093830000038
SX102,prp,0,3,11,letter_09,false_font_11,non-target,letter,right,letter_20,0.5,0.716666666666667,0,0,onset,1000,70,2684.54166297718,NaN,0,cr,2,2684.5425243,1000,1,2685.247042,1000,0,2685.04166212471,2686.54161601977,2687.250257,NaN,NaN,0,NaN,0.704517699999997
SX102,prp,0,3,12,letter_09,false_font_11,non-target,letter,left,letter_20,1,1.18333333333333,0,0,onset,1000,50,2687.25828461482,NaN,0,cr,2,2687.2591815,1000,1,2687.8130668,1000,0,2688.25824077718,2689.25820523953,2690.4333189,NaN,NaN,0,NaN,0.55388529999982
SX102,prp,0,3,13,letter_09,false_font_11,non-target,letter,left,letter_04,0.5,1.2,0.466,0.966,offset,1100,34,2690.441522092,NaN,0,cr,1,2691.4077263,1100,1,2691.8840951,1100,0,2690.94149843953,2692.44147563459,2693.6333999,NaN,NaN,0,NaN,0.476368800000273
SX102,prp,0,3,14,letter_09,false_font_11,irrelevant,object,center,object_06,1.5,0.716666666666667,0,0,onset,1100,196,2693.64144160988,NaN,0,cr,1,2693.6422617,1100,1,2694.0588147,1100,0,2695.14139930683,2695.64139762471,2696.3499317,NaN,NaN,0,NaN,0.416553000000022
SX102,prp,0,3,15,letter_09,false_font_11,non-target,false_font,right,false_font_09,0.5,1.26666666666667,0,0,onset,1000,179,2696.35804962471,NaN,0,cr,2,2696.3590831,1000,1,2697.0740216,1000,0,2696.85807703953,2698.35799112471,2699.6164012,NaN,NaN,0,NaN,0.714938499999789
SX102,prp,0,3,16,letter_09,false_font_11,irrelevant,face,left,face_09,1,1.18333333333333,0,1,offset,1000,99,2699.62463474942,NaN,0,cr,2,2700.6257136,1000,1,2700.9380175,1000,0,2700.62461014942,2701.62459257224,2702.7997394,NaN,NaN,0,NaN,0.312303900000188
SX102,prp,0,3,17,letter_09,false_font_11,irrelevant,object,left,object_15,1,1.46666666666667,0.232,1.232,offset,1100,225,2702.80788598706,NaN,0,cr,1,2704.0400385,1100,1,2704.4870608,1100,0,2703.807863692,2704.80784248706,2706.2663764,NaN,NaN,0,NaN,0.447022300000299
SX102,prp,0,3,18,letter_09,false_font_11,irrelevant,face,center,face_15,1.5,1.23333333333333,0.232,1.732,offset,1000,85,2706.27446542659,NaN,0,cr,2,2708.0066507,1000,1,2708.4797199,1000,0,2707.77447790189,2708.27443362471,2709.4996039,NaN,NaN,0,NaN,0.473069199999827
SX102,prp,0,3,19,letter_09,false_font_11,target,letter,right,letter_09,0.5,1.85,0.116,0.116,onset,1000,59,2709.50777864447,2710.2248107,1,hit,2,2709.6239237,1000,1,2710.9509055,1,1000,2710.00772392471,2711.50768807718,2713.3494534,NaN,NaN,0,0.717032055525578,1.32698179999988
SX102,prp,0,3,20,letter_09,false_font_11,non-target,false_font,center,false_font_06,0.5,1.43333333333333,0,0,onset,1100,136,2713.35763194942,NaN,0,cr,1,2713.3586718,1100,1,2713.9781556,1100,0,2713.85762908706,2715.35759434447,2716.7826511,NaN,NaN,0,NaN,0.619483799999671
SX102,prp,0,3,21,letter_09,false_font_11,non-target,false_font,center,false_font_08,1,1.11666666666667,0.466,1.466,offset,1100,138,2716.79088183953,NaN,0,cr,1,2718.2569332,1100,1,2718.6578391,1100,0,2717.79086593953,2718.79085092471,2719.8993489,NaN,NaN,0,NaN,0.400905899999998
SX102,prp,0,3,22,letter_09,false_font_11,irrelevant,face,right,face_19,0.5,0.9,0,0,onset,1100,129,2719.90747887718,NaN,0,cr,1,2719.9083903,1100,1,2720.8101246,1100,0,2720.40748721482,2721.90744137224,2722.7993275,NaN,NaN,0,NaN,0.901734300000044
