real_dur;target_dur; dur_diff ;real_SOA;target_SOA;SOA_diff;trial_dur;trial_dur_plus_jitter
1,499960069;1,5;-0,0000399 ;0,001320699;0;0,001320699;1,999973046;3,044901799
0,50695876;0,5; 0,0069588 ;0,462757317;0,466;-0,003242683;2,006882818;3,840461317
0,999969051;1;-0,0000309 ;1,112584406;1,116;-0,003415594;2,006882849;3,563226606
0,506898329;0,5; 0,0068983 ;0,72866555;0,732;-0,00333445;2,006858764;3,49440615
0,999972745;1;-0,0000273 ;0,228710597;0,232;-0,003289403;1,99993768;3,785118697
1,506869229;1,5; 0,0068692 ;1,728702692;1,732;-0,003297308;2,006857729;2,703728092
1,499927351;1,5;-0,0000726 ;0,462636015;0,466;-0,003363985;1,999909511;2,757858715
1,506903556;1,5; 0,0069036 ;0,11265337;0,116;-0,00334663;2,0068879;3,80298077
0,499983535;0,5;-0,0000165 ;0,462623964;0,466;-0,003376036;2,006883858;3,521914764
1,506903276;1,5; 0,0069033 ;0,462713526;0,466;-0,003286474;2,006883998;3,874131526
1,499953529;1,5;-0,0000465 ;0,001368492;0;0,001368492;1,9999413;3,345692592
1,506894349;1,5; 0,0068943 ;0,462571135;0,466;-0,003428865;1,999962344;3,282291235
0,506921871;0,5; 0,0069219 ;0,962714299;0,966;-0,003285701;2,006877078;3,166244699
0,506897009;0,5; 0,0068970 ;0,496757508;0,5;-0,003242492;1,999942862;3,226434008
1,506902964;1,5; 0,0069030 ;0,462646057;0,466;-0,003353943;2,006860593;2,737119857
0,500012511;0,5; 0,0000125 ;0,22860927;0,232;-0,00339073;1,999940553;3,14361217
1,006945718;1; 0,0069457 ;0,228780915;0,232;-0,003219085;2,006916764;2,838613915
1,506909725;1,5; 0,0069097 ;0,228686446;0,232;-0,003313554;2,006866618;2,814351146
0,499983682;0,5;-0,0000163 ;0,462818115;0,466;-0,003181885;2,006910822;3,568853715
1,506906971;1,5; 0,0069070 ;1,72859337;1,732;-0,00340663;2,0068885;2,94109547
0,506928693;0,5; 0,0069287 ;0,728663492;0,732;-0,003336508;2,006886436;3,614031492
1,00691804;1; 0,0069180 ;0,996776864;1;-0,003223136;2,006914142;2,948894564
0,50693272;0,5; 0,0069327 ;0,001454784;0;0,001454784;1,99993926;3,579762984
1,506895658;1,5; 0,0068957 ;0,462674915;0,466;-0,003325085;2,00685398;2,980168815
0,506928809;0,5; 0,0069288 ;0,612583201;0,616;-0,003416799;2,006854502;3,185689501
0,506955742;0,5; 0,0069557 ;0,962779299;0,966;-0,003220701;1,99996798;2,770616199
1,00692516;1; 0,0069252 ;1,112794499;1,116;-0,003205501;2,006859171;3,060469899
1,006913615;1; 0,0069136 ;0,001256072;0;0,001256072;1,99996486;3,440413372
1,506900215;1,5; 0,0069002 ;0,001362792;0;0,001362792;2,006883864;3,158919792
1,006914207;1; 0,0069142 ;0,112630492;0,116;-0,003369508;2,006882042;3,052247292
0,506929022;0,5; 0,0069290 ;0,496665786;0,5;-0,003334214;2,006883622;3,604857186
1,006886629;1; 0,0068866 ;0,228746457;0,232;-0,003253543;2,006852029;3,233080857
1,506897458;1,5; 0,0068975 ;0,00140065;0;0,00140065;2,006882071;3,66950395
0,506963634;0,5; 0,0069636 ;0,228677519;0,232;-0,003322481;2,006915998;2,908650719
0,5069026;0,5; 0,0069026 ;0,496577992;0,5;-0,003422008;1,999940551;2,894142292
1,006921918;1; 0,0069219 ;0,228659706;0,232;-0,003340294;1,999936922;3,451792706
1,006910347;1; 0,0069103 ;1,112561299;1,116;-0,003438701;2,006882911;3,021065299
0,506926824;0,5; 0,0069268 ;0,728645081;0,732;-0,003354919;2,006882224;3,698345181
1,506904529;1,5; 0,0069045 ;0,228657757;0,232;-0,003342243;1,999963675;3,398474857
1,506906678;1,5; 0,0069067 ;1,612742615;1,616;-0,003257385;2,0068869;2,822885015
1,006843793;1; 0,0068438 ;0,462749921;0,466;-0,003250079;2,006843029;2,798446821
1,006912871;1; 0,0069129 ;1,112644535;1,116;-0,003355465;2,006913078;3,170468535
0,499961073;0,5;-0,0000389 ;0,001343292;0;0,001343292;1,999911144;2,753439892
0,500006697;0,5; 0,0000067 ;0,61264117;0,616;-0,00335883;2,006884307;3,48907597
0,506934436;0,5; 0,0069344 ;0,496678657;0,5;-0,003321343;2,006856936;3,624112457
0,500012611;0,5; 0,0000126 ;0,72860377;0,732;-0,00339623;1,999940704;3,94800767
1,006937858;1; 0,0069379 ;0,001237479;0;0,001237479;2,006882015;3,259209179
1,499951673;1,5;-0,0000483 ;0,112698186;0,116;-0,003301814;1,999936191;2,969531386
1,006916127;1; 0,0069161 ;1,46276525;1,466;-0,00323475;2,006888798;2,75054155
0,506905105;0,5; 0,0069051 ;0,61279697;0,616;-0,00320303;2,00685936;2,73628087
0,506931942;0,5; 0,0069319 ;0,962572235;0,966;-0,003427765;2,006888449;3,307832135
1,499951702;1,5;-0,0000483 ;1,962566986;1,966;-0,003433014;1,999966051;3,424668686
0,506935149;0,5; 0,0069351 ;0,496815641;0,5;-0,003184359;2,006887478;3,709662841
0,506901793;0,5; 0,0069018 ;0,462651957;0,466;-0,003348043;2,006887864;3,840164257
1,506899064;1,5; 0,0068991 ;1,612568157;1,616;-0,003431843;2,006856193;3,523517857
1,506900109;1,5; 0,0069001 ;1,496616672;1,5;-0,003383328;2,006884538;2,828662872
0,506938787;0,5; 0,0069388 ;0,228742508;0,232;-0,003257492;2,006856544;3,085833808
0,499980295;0,5;-0,0000197 ;0,228762843;0,232;-0,003237157;2,006880644;3,315388543
0,999973956;1;-0,0000260 ;1,462967408;1,466;-0,003032592;1,999946871;2,760250208
0,506931093;0,5; 0,0069311 ;0,001324292;0;0,001324292;2,0068852;3,645110592
0,999939098;1;-0,0000609 ;1,228656377;1,232;-0,003343623;1,999908518;2,699304077
0,500014793;0,5; 0,0000148 ;0,612590706;0,616;-0,003409294;2,006883507;3,586925906
1,506899324;1,5; 0,0068993 ;1,496731652;1,5;-0,003268348;2,006907938;3,716804652
1,506900336;1,5; 0,0069003 ;0,001323015;0;0,001323015;2,006881464;3,688335215
0,506946436;0,5; 0,0069464 ;0,228767499;0,232;-0,003232501;2,006885507;3,378442599
1,006917276;1; 0,0069173 ;1,228806028;1,232;-0,003193972;2,006883387;3,103187228
0,999967187;1;-0,0000328 ;1,462774735;1,466;-0,003225265;2,006881436;3,570385835
1,506900402;1,5; 0,0069004 ;1,612771072;1,616;-0,003228928;2,006912351;3,046759072
0,506924815;0,5; 0,0069248 ;0,001278108;0;0,001278108;2,006883473;3,587340408
1,006911444;1; 0,0069114 ;0,001274286;0;0,001274286;1,999933628;3,262446686
1,006911482;1; 0,0069115 ;0,462786328;0,466;-0,003213672;2,006850007;3,154009928
1,006918336;1; 0,0069183 ;0,112586535;0,116;-0,003413465;2,006884807;2,851470035
1,506959749;1,5; 0,0069597 ;0,11261137;0,116;-0,00338863;1,999937818;2,91672727
1,506869129;1,5; 0,0068691 ;0,228586028;0,232;-0,003413972;1,999908353;2,758272228
1,499953438;1,5;-0,0000466 ;0,112657086;0,116;-0,003342914;2,006916071;3,577547186
1,00691696;1; 0,0069170 ;1,112781848;1,116;-0,003218152;1,999939776;3,878328248
1,506902249;1,5; 0,0069022 ;0,462666528;0,466;-0,003333472;2,006880907;3,486997628
1,506903898;1,5; 0,0069039 ;0,112626261;0,116;-0,003373739;2,006885091;3,252052161
0,506929815;0,5; 0,0069298 ;0,001305179;0;0,001305179;2,0069201;3,115800679
1,006913829;1; 0,0069138 ;0,996723457;1;-0,003276543;1,999939151;2,967161857
0,999970736;1;-0,0000293 ;1,462614786;1,466;-0,003385214;1,999940949;3,303303586
0,999947596;1;-0,0000524 ;0,112748937;0,116;-0,003251063;2,006875645;3,040110037
1,499952473;1,5;-0,0000475 ;0,11270115;0,116;-0,00329885;1,999969829;2,79739155
1,006921191;1; 0,0069212 ;1,462741784;1,466;-0,003258216;2,006889256;2,699728384
0,500026171;0,5; 0,0000262 ;0,962672341;0,966;-0,003327659;2,006914291;3,871930641
1,506895064;1,5; 0,0068951 ;0,001370964;0;0,001370964;2,006910142;3,053767164
1,006942189;1; 0,0069422 ;1,112738977;1,116;-0,003261023;2,006879213;2,854978277
1,006884845;1; 0,0068848 ;1,228763433;1,232;-0,003236567;2,006853034;2,764971633
1,506864564;1,5; 0,0068646 ;0,462579564;0,466;-0,003420436;2,006845364;3,871245264
1,499950951;1,5;-0,0000490 ;0,112621892;0,116;-0,003378108;2,006882622;2,729629092
0,499980944;0,5;-0,0000191 ;0,462576435;0,466;-0,003423565;1,999936975;3,816092835
1,006886187;1; 0,0068862 ;0,22863065;0,232;-0,00336935;1,999904671;3,40891305
1,506897836;1,5; 0,0068978 ;1,728774135;1,732;-0,003225865;2,006883342;2,778662335
0,50692862;0,5; 0,0069286 ;0,496608864;0,5;-0,003391136;2,006879307;3,426599964
1,506834471;1,5; 0,0068345 ;0,228683999;0,232;-0,003316001;1,999883795;3,332508199
1,006915969;1; 0,0069160 ;0,112567706;0,116;-0,003432294;1,999948186;3,813103606
0,500015164;0,5; 0,0000152 ;0,001311264;0;0,001311264;2,00688732;2,896779564
0,499987631;0,5;-0,0000124 ;0,228607586;0,232;-0,003392414;2,006885087;3,968562486
1,506869902;1,5; 0,0068699 ;0,462660308;0,466;-0,003339692;1,999915989;2,974081108
0,999973393;1;-0,0000266 ;0,112563919;0,116;-0,003436081;2,006892727;3,559216919
0,99997004;1;-0,0000300 ;0,228772635;0,232;-0,003227365;2,006887131;2,946361535
1,006879005;1; 0,0068790 ;0,996766621;1;-0,003233379;2,006841022;2,730017821
1,506899164;1,5; 0,0068992 ;1,496628292;1,5;-0,003371708;2,006886093;2,989802092
0,506927622;0,5; 0,0069276 ;0,228704215;0,232;-0,003295785;2,006883415;3,565404315
1,506903176;1,5; 0,0069032 ;1,728641339;1,732;-0,003358661;2,006889376;3,236619439
1,499951744;1,5;-0,0000483 ;1,612685064;1,616;-0,003314936;2,0068852;2,765081664
0,506960536;0,5; 0,0069605 ;0,112617721;0,116;-0,003382279;2,0069144;3,285098521
0,506934313;0,5; 0,0069343 ;0,496766712;0,5;-0,003233288;2,006886885;3,299240912
0,506928336;0,5; 0,0069283 ;0,496610241;0,5;-0,003389759;2,006887085;3,942298741
0,500016062;0,5; 0,0000161 ;0,112771908;0,116;-0,003228092;1,999939838;3,138678908
1,499952509;1,5;-0,0000475 ;1,612700035;1,616;-0,003299965;2,006883471;3,725398635
1,006917782;1; 0,0069178 ;0,22877357;0,232;-0,00322643;2,006885907;3,80328187
0,999970211;1;-0,0000298 ;1,112667257;1,116;-0,003332743;1,999951752;3,069491257
1,506925958;1,5; 0,0069260 ;1,962651615;1,966;-0,003348385;1,999937526;2,765793915
1,499925889;1,5;-0,0000741 ;0,228638943;0,232;-0,003361057;2,006858109;3,215369243
0,49998642;0,5;-0,0000136 ;0,11266617;0,116;-0,00333383;1,999968042;2,80073777
1,506896958;1,5; 0,0068970 ;0,228768721;0,232;-0,003231279;2,006883487;3,708454721
1,499985787;1,5;-0,0000142 ;0,112729835;0,116;-0,003270165;2,006884713;3,098888035
0,499982524;0,5;-0,0000175 ;0,962618086;0,966;-0,003381914;2,0068836;2,841931086
1,506869544;1,5; 0,0068695 ;0,462653908;0,466;-0,003346092;2,006852409;3,181247008
1,006885978;1; 0,0068860 ;0,462569486;0,466;-0,003430514;2,006852178;2,974533586
0,506920402;0,5; 0,0069204 ;0,728596737;0,732;-0,003403263;2,006908051;3,757118137
0,506922493;0,5; 0,0069225 ;0,496750057;0,5;-0,003249943;2,006877822;2,849368657
0,506922244;0,5; 0,0069222 ;0,112800037;0,116;-0,003199963;2,006852773;2,867027137
1,006915322;1; 0,0069153 ;0,462604692;0,466;-0,003395308;2,0069107;3,235002492
0,506931285;0,5; 0,0069313 ;0,228573277;0,232;-0,003426723;2,006879578;3,000594677
0,5069346;0,5; 0,0069346 ;0,228696099;0,232;-0,003303901;2,006883907;3,076750699
0,999945934;1;-0,0000541 ;0,001368912;0;0,001368912;2,006856969;3,051824912
1,506902213;1,5; 0,0069022 ;1,612608541;1,616;-0,003391459;2,006918885;2,854209941
1,006916111;1; 0,0069161 ;1,462745528;1,466;-0,003254472;2,006911991;2,809464528
0,506928064;0,5; 0,0069281 ;0,496703628;0,5;-0,003296372;2,006876229;2,743146428
1,506902356;1,5; 0,0069024 ;0,22882377;0,232;-0,00317623;2,006912449;3,03067427
1,506893904;1,5; 0,0068939 ;0,228879681;0,232;-0,003120319;2,006880418;3,483017981
1,506889889;1,5; 0,0068899 ;1,72881501;1,732;-0,00318499;2,006881789;3,09172501
1,506895736;1,5; 0,0068957 ;0,462634999;0,466;-0,003365001;2,0068861;3,791174699
0,506929462;0,5; 0,0069295 ;0,612702155;0,616;-0,003297845;2,006879707;2,827845255
0,50001402;0,5; 0,0000140 ;0,22863735;0,232;-0,00336265;2,006882809;3,67456165
0,506959049;0,5; 0,0069590 ;0,228609999;0,232;-0,003390001;2,006882191;3,884371099
0,506928609;0,5; 0,0069286 ;0,001351279;0;0,001351279;2,006885158;3,475170479
1,506921064;1,5; 0,0069211 ;1,962579821;1,966;-0,003420179;2,006880029;3,422780221
0,499981893;0,5;-0,0000181 ;0,728670221;0,732;-0,003329779;1,99993386;3,255046021
1,506901022;1,5; 0,0069010 ;0,228609115;0,232;-0,003390885;2,006888351;2,878277915
0,49997718;0,5;-0,0000228 ;0,962625528;0,966;-0,003374472;2,006877166;3,753796628
0,506963707;0,5; 0,0069637 ;0,112716492;0,116;-0,003283508;1,999937902;3,059289392
0,99996708;1;-0,0000329 ;1,228770472;1,232;-0,003229528;1,999966393;2,715524372
0,99999948;1;-0,0000005 ;1,228706735;1,232;-0,003293265;1,999940271;3,245154935
0,499985931;0,5;-0,0000141 ;0,228858308;0,232;-0,003141692;2,006854522;3,734632608
0,5069291;0,5; 0,0069291 ;0,962637157;0,966;-0,003362843;2,0068446;2,708736757
0,506927364;0,5; 0,0069274 ;0,228730392;0,232;-0,003269608;2,006884536;3,098842792
0,5069571;0,5; 0,0069571 ;0,612610286;0,616;-0,003389714;2,0069083;3,069983986
0,999968078;1;-0,0000319 ;0,001250779;0;0,001250779;2,006885098;2,789254079
1,506892236;1,5; 0,0068922 ;1,496734557;1,5;-0,003265443;1,999960722;3,731517157
1,499952487;1,5;-0,0000475 ;1,612574028;1,616;-0,003425972;1,999964491;3,267657328
1,006913625;1; 0,0069136 ;1,228754106;1,232;-0,003245894;1,999942713;2,700884106
0,500011444;0,5; 0,0000114 ;0,001407955;0;0,001407955;1,999968889;3,350712955
1,499953464;1,5;-0,0000465 ;1,962824035;1,966;-0,003175965;2,006915113;3,683893235
1,006942089;1; 0,0069421 ;0,996615099;1;-0,003384901;2,006911607;3,465204599
0,5000148;0,5; 0,0000148 ;0,728616412;0,732;-0,003383588;2,006882678;2,972979912
1,506899749;1,5; 0,0068997 ;1,612663892;1,616;-0,003336108;2,006853129;2,709851592
0,999966269;1;-0,0000337 ;0,112675515;0,116;-0,003324485;2,006851751;2,761217115
1,499955587;1,5;-0,0000444 ;1,962616699;1,966;-0,003383301;1,999944144;2,861230899
0,49998468;0,5;-0,0000153 ;0,462777521;0,466;-0,003222479;2,006882936;3,043283321
0,99996822;1;-0,0000318 ;0,001441106;0;0,001441106;2,006886771;3,212016606
0,999974678;1;-0,0000253 ;1,228680057;1,232;-0,003319943;2,006914705;3,707558157
1,506899129;1,5; 0,0068991 ;1,962719528;1,966;-0,003280472;2,006920178;2,786557228
1,49995386;1,5;-0,0000461 ;0,112626443;0,116;-0,003373557;1,99993754;2,799008643
1,006882736;1; 0,0068827 ;1,112710257;1,116;-0,003289743;2,006854769;3,211085757
0,999942315;1;-0,0000577 ;0,462824415;0,466;-0,003175585;1,999916293;3,249985415
0,499981009;0,5;-0,0000190 ;0,228595521;0,232;-0,003404479;1,999936133;3,888657421
0,999998138;1;-0,0000019 ;0,46260575;0,466;-0,00339425;2,006884793;3,69945895
1,006884964;1; 0,0068850 ;0,001298292;0;0,001298292;2,006856258;3,468024992
1,006919427;1; 0,0069194 ;1,462680379;1,466;-0,003319621;1,999937491;2,795830479
0,999970724;1;-0,0000293 ;0,462667617;0,466;-0,003332383;2,006911578;3,073815217
1,006939924;1; 0,0069399 ;0,112633681;0,116;-0,003366319;2,006881324;3,039130781
1,499921909;1,5;-0,0000781 ;0,228799892;0,232;-0,003200108;1,99990244;2,966990892
1,506867251;1,5; 0,0068673 ;1,496600643;1,5;-0,003399357;2,006881622;3,137198843
1,499958511;1,5;-0,0000415 ;0,001318092;0;0,001318092;1,99994154;2,869368592
0,506929371;0,5; 0,0069294 ;0,228732935;0,232;-0,003267065;2,006886071;3,520442435
1,006915796;1; 0,0069158 ;0,996600335;1;-0,003399665;1,999971818;3,901146335
0,499988226;0,5;-0,0000118 ;0,612709399;0,616;-0,003290601;2,006891271;2,850668299
1,006915671;1; 0,0069157 ;1,112781428;1,116;-0,003218572;2,006882209;2,961688328
1,506903471;1,5; 0,0069035 ;1,612603628;1,616;-0,003396372;2,006918636;3,768253028
0,506924929;0,5; 0,0069249 ;0,496756599;0,5;-0,003243401;2,006883707;3,215037199
1,006923482;1; 0,0069235 ;1,112708806;1,116;-0,003291194;1,999953643;3,561830206
1,506865393;1,5; 0,0068654 ;0,228640115;0,232;-0,003359885;2,006851629;3,392626915
0,50692288;0,5; 0,0069229 ;0,612695379;0,616;-0,003304621;1,999932789;2,771757879
1,49995908;1,5;-0,0000409 ;1,612687515;1,616;-0,003312485;1,999936022;3,673247115
0,499976951;0,5;-0,0000230 ;0,22873057;0,232;-0,00326943;1,999963458;3,36426607
1,506897358;1,5; 0,0068974 ;1,496628421;1,5;-0,003371579;2,006917264;3,649186121
1,006880622;1; 0,0068806 ;0,228670421;0,232;-0,003329579;2,006854107;2,800644721
0,506931458;0,5; 0,0069315 ;0,612705679;0,616;-0,003294321;2,006881666;2,937739079
1,506902729;1,5; 0,0069027 ;0,112586628;0,116;-0,003413372;2,006916922;3,550763728
1,499956373;1,5;-0,0000436 ;1,61260655;1,616;-0,00339345;2,006885287;2,90832635
0,506900851;0,5; 0,0069009 ;0,962714066;0,966;-0,003285934;1,99990262;3,156629366
1,506873015;1,5; 0,0068730 ;1,728569179;1,732;-0,003430821;2,006860651;2,947811579
1,506870622;1,5; 0,0068706 ;0,22868035;0,232;-0,00331965;2,006858422;3,18216455
1,506903976;1,5; 0,0069040 ;1,496671139;1,5;-0,003328861;1,999946051;2,904553939
0,506956715;0,5; 0,0069567 ;0,496634337;0,5;-0,003365663;2,006880095;3,361774637
1,006913429;1; 0,0069134 ;0,001295664;0;0,001295664;1,999934987;3,773914264
0,499981889;0,5;-0,0000181 ;0,462751192;0,466;-0,003248808;2,006915664;2,906872792
1,506931842;1,5; 0,0069318 ;1,962669664;1,966;-0,003330336;2,006883164;2,800128264
1,50690256;1,5; 0,0069026 ;0,112780368;0,116;-0,003219632;2,006860889;3,119635368
1,00695014;1; 0,0069501 ;0,001251115;0;0,001251115;2,006893462;3,644257215
0,506923664;0,5; 0,0069237 ;0,001311757;0;0,001311757;2,006886271;2,703565557
1,506895213;1,5; 0,0068952 ;1,962650477;1,966;-0,003349523;1,999934482;3,515345877
1,506924536;1,5; 0,0069245 ;0,228739586;0,232;-0,003260414;2,006908742;3,165842286
1,499925673;1,5;-0,0000743 ;1,962762228;1,966;-0,003237772;2,006852715;3,969055428
1,499983409;1,5;-0,0000166 ;1,72864335;1,732;-0,00335665;2,006886522;3,68343255
0,506927205;0,5; 0,0069272 ;0,612705033;0,616;-0,003294967;2,006884956;3,215310833
1,006940185;1; 0,0069402 ;0,112627392;0,116;-0,003372608;1,999936627;3,425195592
1,506870858;1,5; 0,0068709 ;0,462589908;0,466;-0,003410092;1,999904455;3,098038408
0,506960771;0,5; 0,0069608 ;0,728791257;0,732;-0,003208743;2,006885351;3,209882457
0,499987093;0,5;-0,0000129 ;0,001343264;0;0,001343264;1,99993908;3,567603464
1,506900351;1,5; 0,0069004 ;1,612635286;1,616;-0,003364714;1,999931277;3,171065286
0,499984342;0,5;-0,0000157 ;0,72872905;0,732;-0,00327095;2,0068898;3,90024725
0,999973698;1;-0,0000263 ;1,228732735;1,232;-0,003267265;2,006888518;3,335860535
0,499978553;0,5;-0,0000214 ;0,112735992;0,116;-0,003264008;2,006882964;3,602489292
0,506898629;0,5; 0,0068986 ;0,496606757;0,5;-0,003393243;2,0068546;3,571449857
0,499984329;0,5;-0,0000157 ;0,001275943;0;0,001275943;1,999963924;3,336353043
0,500030433;0,5; 0,0000304 ;0,462684486;0,466;-0,003315514;2,006884464;2,834146586
0,506933734;0,5; 0,0069337 ;0,72872539;0,732;-0,00327461;2,006884262;2,81440969
0,999967446;1;-0,0000326 ;1,112685472;1,116;-0,003314528;2,006852509;3,476187572
0,499984751;0,5;-0,0000152 ;0,612751828;0,616;-0,003248172;2,0068863;3,599106928
1,506864709;1,5; 0,0068647 ;1,612784808;1,616;-0,003215192;2,006882187;3,879164808
1,006917598;1; 0,0069176 ;1,46283235;1,466;-0,00316765;2,006881622;3,61112695
0,999967062;1;-0,0000329 ;1,112630557;1,116;-0,003369443;2,006857576;2,800732557
1,506928436;1,5; 0,0069284 ;0,112714979;0,116;-0,003285021;2,006916522;2,829810779
1,006915005;1; 0,0069150 ;1,112660064;1,116;-0,003339936;2,006888047;2,747244664
1,506898171;1,5; 0,0068982 ;1,49660957;1,5;-0,00339043;2,006883064;2,96281397
0,506929164;0,5; 0,0069292 ;0,228740521;0,232;-0,003259479;2,006880787;3,389929821
0,999941736;1;-0,0000583 ;1,112730112;1,116;-0,003269888;2,006854118;2,747666312
0,999974598;1;-0,0000254 ;0,112611835;0,116;-0,003388165;1,999944405;2,948577535
1,006916042;1; 0,0069160 ;0,462782012;0,466;-0,003217988;2,006885085;3,739907912
0,499950291;0,5;-0,0000497 ;0,001329786;0;0,001329786;2,006852222;3,589876886
1,506871722;1,5; 0,0068717 ;1,962597421;1,966;-0,003402579;2,006852287;3,396168621
1,506895249;1,5; 0,0068952 ;0,001407835;0;0,001407835;2,006882764;3,629875935
1,006916636;1; 0,0069166 ;1,112696435;1,116;-0,003303565;2,006886164;2,782554835
1,499949882;1,5;-0,0000501 ;0,462760535;0,466;-0,003239465;2,006882564;2,821778335
1,006891585;1; 0,0068916 ;1,112819101;1,116;-0,003180899;2,006887358;2,929541201
1,006913189;1; 0,0069132 ;0,462691617;0,466;-0,003308383;2,006884218;3,402405617
0,999967266;1;-0,0000327 ;0,001308299;0;0,001308299;1,999966104;3,152909699
1,506896829;1,5; 0,0068968 ;1,728621428;1,732;-0,003378572;2,006882564;3,167345128
1,506871064;1,5; 0,0068711 ;0,228766092;0,232;-0,003233908;2,006854393;3,903322792
1,506898831;1,5; 0,0068988 ;1,728692921;1,732;-0,003307079;2,006885371;2,740319421
1,506905998;1,5; 0,0069060 ;0,112566012;0,116;-0,003433988;2,006889285;3,748826912
1,506872793;1,5; 0,0068728 ;1,496773864;1,5;-0,003226136;2,006859036;2,800809664
0,499986491;0,5;-0,0000135 ;0,001284321;0;0,001284321;2,006886587;3,144804621
0,506956513;0,5; 0,0069565 ;0,001329899;0;0,001329899;1,999934938;3,996433999
1,506925924;1,5; 0,0069259 ;0,228667852;0,232;-0,003332148;2,006906131;3,842250552
1,006913469;1; 0,0069135 ;0,996720986;1;-0,003279014;1,999936209;3,646546586
1,506899027;1,5; 0,0068990 ;0,462690361;0,466;-0,003309639;2,006884691;3,448902061
0,999976582;1;-0,0000234 ;0,112778235;0,116;-0,003221765;1,999943198;3,765084135
1,006916362;1; 0,0069164 ;0,99672905;1;-0,00327095;1,999950388;2,97916375
0,506899958;0,5; 0,0069000 ;0,612583057;0,616;-0,003416943;2,006854729;2,791858357
1,499953866;1,5;-0,0000461 ;1,612754021;1,616;-0,003245979;2,006915264;3,507728221
1,506872213;1,5; 0,0068722 ;0,001411541;0;0,001411541;2,006853042;3,422864141
0,500016185;0,5; 0,0000162 ;0,962684506;0,966;-0,003315494;2,006879742;3,221243406
0,506931342;0,5; 0,0069313 ;0,49664437;0,5;-0,00335563;1,999977515;3,23709417
1,006912285;1; 0,0069123 ;0,996777048;1;-0,003222952;2,00688482;3,531987548
0,999964562;1;-0,0000354 ;1,112590657;1,116;-0,003409343;1,999911856;2,796430157
1,006917211;1; 0,0069172 ;0,001319135;0;0,001319135;2,006885107;2,993076235
1,506929436;1,5; 0,0069294 ;0,462779457;0,466;-0,003220543;1,999933826;3,274513557
1,506895134;1,5; 0,0068951 ;0,001919097;0;0,001919097;2,00687944;3,820816697
1,506929936;1,5; 0,0069299 ;1,728767492;1,732;-0,003232508;2,006885593;2,825362692
1,506895978;1,5; 0,0068960 ;0,112649864;0,116;-0,003350136;2,006882551;3,014043664
0,506951066;0,5; 0,0069511 ;0,228712159;0,232;-0,003287841;2,006875895;3,376413959
0,506929364;0,5; 0,0069294 ;0,612858121;0,616;-0,003141879;2,0068844;2,855422621
1,506903558;1,5; 0,0069036 ;1,612856521;1,616;-0,003143479;1,999966046;3,856814921
1,506892038;1,5; 0,0068920 ;1,962699437;1,966;-0,003300563;2,006875266;3,333981037
0,506901293;0,5; 0,0069013 ;0,112595592;0,116;-0,003404408;2,006883864;2,795477992
1,006883869;1; 0,0068839 ;0,228698757;0,232;-0,003301243;2,006855762;3,466589257
1,5069233;1,5; 0,0069233 ;0,001282821;0;0,001282821;2,006910429;3,129940321
1,006916454;1; 0,0069165 ;1,11266027;1,116;-0,00333973;2,00690856;2,75069237
1,006908313;1; 0,0069083 ;0,462600106;0,466;-0,003399894;2,00687772;3,182450706
1,506895715;1,5; 0,0068957 ;1,496650079;1,5;-0,003349921;1,999936256;3,760471879
1,5068969;1,5; 0,0068969 ;1,496635699;1,5;-0,003364301;1,999967797;3,396550799
0,506932036;0,5; 0,0069320 ;0,61279367;0,616;-0,00320633;1,999935944;3,24478067
0,506930071;0,5; 0,0069301 ;0,49676115;0,5;-0,00323885;2,006910693;3,63006235
1,506930907;1,5; 0,0069309 ;0,228653935;0,232;-0,003346065;2,006881536;3,707233935
1,006919847;1; 0,0069198 ;0,996825235;1;-0,003174765;1,999940118;3,745295235
1,006912691;1; 0,0069127 ;0,996770408;1;-0,003229592;1,999968929;3,147935308
1,006890705;1; 0,0068907 ;0,112613092;0,116;-0,003386908;2,006886936;3,382051992
0,499955373;0,5;-0,0000446 ;0,001397241;0;0,001397241;2,006858242;3,708848041
1,506897258;1,5; 0,0068973 ;0,228760586;0,232;-0,003239414;2,006882351;3,059817486
1,499951382;1,5;-0,0000486 ;1,962606328;1,966;-0,003393672;2,006882642;3,224089028
1,5068961;1,5; 0,0068961 ;1,728702992;1,732;-0,003297008;1,999936702;3,133449392
1,006913447;1; 0,0069134 ;0,462571364;0,466;-0,003428636;2,006884911;2,965818864
1,006915047;1; 0,0069150 ;0,001338228;0;0,001338228;2,006856515;3,754525228
0,999938998;1;-0,0000610 ;0,228692264;0,232;-0,003307736;1,999939571;3,303385764
1,506901653;1,5; 0,0069017 ;1,612587488;1,616;-0,003412512;2,006913253;3,440092188
0,506928766;0,5; 0,0069288 ;0,496738188;0,5;-0,003261812;2,006856989;2,945285788
1,006887964;1; 0,0068880 ;1,112574621;1,116;-0,003425379;1,99990982;3,726120621
1,506973842;1,5; 0,0069738 ;1,612720257;1,616;-0,003279743;2,006885451;3,088851457
1,499918869;1,5;-0,0000811 ;0,462624457;0,466;-0,003375543;2,006852822;3,876285457
0,499985389;0,5;-0,0000146 ;0,001344841;0;0,001344841;2,006891813;2,759210641
1,006880393;1; 0,0068804 ;0,001307692;0;0,001307692;2,006850293;3,469152792
1,006909876;1; 0,0069099 ;0,996667928;1;-0,003332072;2,006883754;3,032454728
